Date,STN1126,STN0472,STN1094,STN1089,STN0171,STN0680,STN0679,STN1074,STN1075,STN1015,STN1415,STN1181,STN0481,STN1434,T12A,T7
11-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
12-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
13-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
14-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
15-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
16-12-13,--,0,--,--,3,2,4,--,--,3.5,--,--,8.5,--,0,0
17-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
18-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
19-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
20-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
21-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
22-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
23-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
24-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
25-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
26-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
27-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
28-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
29-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
30-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
31-12-13,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
1-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
2-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
3-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
4-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
5-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
6-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
7-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
8-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
9-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0.5,--,0,0
10-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
11-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
12-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
13-01-14,--,0,--,--,0,0,0.5,--,--,0,--,--,0,--,0,0
14-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
15-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
16-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
17-01-14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0
18-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
19-01-14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0
20-01-14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0
21-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
22-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
23-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
24-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
25-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
26-01-14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0
27-01-14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0
28-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
29-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
30-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
31-01-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
1-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
2-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
3-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
4-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
5-02-14,--,0,--,--,0,0,0,--,--,1.5,--,--,0,--,0,0
6-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
7-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
8-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
9-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
10-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
11-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
12-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
13-02-14,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0
14-02-14,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0
15-02-14,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0
16-02-14,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0
17-02-14,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0
18-02-14,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0
19-02-14,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0
20-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
21-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
22-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
23-02-14,--,0,--,--,0,0,0,--,--,0,--,--,0,--,0,0
24-02-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
25-02-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
26-02-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
27-02-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
28-02-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
1-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
2-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
3-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
4-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
5-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
6-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
7-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
8-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
9-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
10-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
11-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
12-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
13-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
14-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
15-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
16-03-14,--,--,--,--,0,12,0,--,--,0,--,--,9,--,0,0
17-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
18-03-14,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,0
19-03-14,--,--,--,--,0,0,0,--,--,0.5,--,--,0,--,0,0
20-03-14,--,--,--,--,0,0,0,--,--,1.5,--,--,0,--,0,0
21-03-14,--,--,--,--,0,0,--,--,--,0,--,--,0,--,0,0
22-03-14,--,--,--,--,0,3,--,--,--,7,--,--,1,--,0,0
23-03-14,--,--,--,--,0,2.5,--,--,--,18.5,--,--,57.5,--,0,0
24-03-14,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0
25-03-14,--,--,--,--,--,0,--,--,--,0,--,--,0.5,--,0,0
26-03-14,--,--,--,--,--,0,4,--,--,0,--,--,2,--,0,0
27-03-14,--,--,--,--,--,0,2.5,--,--,1,--,--,0,--,0,0
28-03-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
29-03-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
30-03-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
31-03-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
1-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
2-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
3-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
4-04-14,--,--,--,--,--,0,0,--,--,0,--,--,11,--,2.4,2.4
5-04-14,--,--,--,--,--,3,3,--,--,1,--,--,22,--,0,0
6-04-14,--,--,--,--,--,0,0,--,--,3,--,--,0,--,16.7,16.7
7-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
8-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
9-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
10-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
11-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
12-04-14,--,--,--,--,--,8,0,--,--,0,--,--,0,--,0,0
13-04-14,--,--,--,--,--,63,54,--,--,62.5,--,--,14.5,--,19.5,19.5
14-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
15-04-14,--,--,--,--,--,35.5,64.5,--,--,78.5,--,--,50,--,15.5,15.5
16-04-14,--,--,--,--,--,0.5,0,--,--,0.5,--,--,0,--,0,0
17-04-14,--,--,--,--,--,0,0,--,--,2,--,--,8.5,--,0,0
18-04-14,--,--,--,--,--,0.5,0,--,--,0,--,--,0,--,0,0
19-04-14,--,--,--,--,--,3,0,--,--,0,--,--,0,--,0,0
20-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
21-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
22-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
23-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,8.2,8.2
24-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
25-04-14,--,--,--,--,--,0,0,--,--,0.5,--,--,0,--,10.1,10.1
26-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
27-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
28-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,8.8,8.8
29-04-14,--,--,--,--,--,0,0,--,--,0,--,--,40.5,--,0,0
30-04-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,28.2,28.2
1-05-14,--,--,--,--,--,8.5,3,--,--,0,--,--,0,--,28.2,28.2
2-05-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
3-05-14,--,--,--,--,--,5,30.5,--,--,37,--,--,0,--,18.8,18.8
4-05-14,--,--,--,--,--,22,6,--,--,1.5,--,--,3,--,0,0
5-05-14,--,--,--,--,--,0.5,0,--,--,0,--,--,0,--,0,0
6-05-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,76.3,76.3
7-05-14,--,--,--,--,--,75.5,28.5,--,--,43.5,--,--,15,--,25.2,25.2
8-05-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,8.2,8.2
9-05-14,--,--,--,--,--,16.5,7.5,--,--,4,--,--,0,--,0,0
10-05-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
11-05-14,--,--,--,--,--,1.5,0,--,--,0,--,--,4.5,--,19.5,19.5
12-05-14,--,--,--,--,--,7.5,32.5,--,--,0.5,--,--,9.5,--,0,0
13-05-14,--,--,--,--,--,15.5,0,--,--,0,--,--,0,--,0,0
14-05-14,--,--,--,--,--,0.5,0,--,--,0,--,--,0,--,0,0
15-05-14,--,--,--,--,--,1,0,--,--,0,--,--,0,--,0,0
16-05-14,--,--,--,--,--,0,0.5,--,--,0,--,--,--,--,0,0
17-05-14,--,--,--,--,--,0.5,0,--,--,2.5,--,--,--,--,0,0
18-05-14,--,--,--,--,--,0.5,0,--,--,0,--,--,--,--,45.3,45.3
19-05-14,--,--,--,--,--,27.5,12.5,--,--,33,--,--,--,--,58.7,58.7
20-05-14,--,--,--,--,--,9,44,--,--,5.5,--,--,--,--,0,0
21-05-14,--,--,--,--,--,0.5,0,--,--,0,--,--,--,--,0,0
22-05-14,--,--,--,--,--,0,0,--,--,0,--,--,--,--,1.6,1.6
23-05-14,--,--,--,--,--,0.5,0,--,--,8,--,--,--,--,6.4,6.4
24-05-14,--,--,--,--,--,1,3.5,--,--,0,--,--,--,--,0,0
25-05-14,--,--,--,--,--,0,0,--,--,0,--,--,--,--,0,0
26-05-14,--,--,--,--,--,0,0,--,--,0,--,--,--,--,0,0
27-05-14,--,--,--,--,--,0,0,--,--,0,--,--,--,--,2.9,2.9
28-05-14,--,--,--,--,--,1,1.5,--,--,1.5,--,--,--,--,0,0
29-05-14,--,--,--,--,--,6.5,5.5,--,--,0.5,--,--,--,--,0,0
30-05-14,--,--,--,--,--,0,4,--,--,0,--,--,--,--,0,0
31-05-14,--,--,--,--,--,0,0,--,--,0,--,--,--,--,32.3,32.3
1-06-14,--,--,--,--,--,5.5,1,--,--,2.5,--,--,--,--,22.3,22.3
2-06-14,--,--,--,--,--,35.5,30,--,--,53,--,--,--,--,0,0
3-06-14,--,--,--,--,--,0,0,--,--,0,--,--,--,--,0,0
4-06-14,--,--,--,--,--,0,0,--,--,0,--,--,6,--,0,0
5-06-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
6-06-14,--,--,--,--,--,0,0,--,--,0,--,--,4,--,0,0
7-06-14,--,--,--,--,--,1,1,--,--,2.5,--,--,8.5,--,0,0
8-06-14,--,--,--,--,--,0,0,--,--,0.5,--,--,0.5,--,0,0
9-06-14,--,--,--,--,--,0,0,--,--,3,--,--,13,--,0,0
10-06-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,0,0
11-06-14,--,--,--,--,--,0,0,--,--,0,--,--,0,--,2.2,2.2
12-06-14,--,--,--,--,--,--,1.5,--,--,1,--,--,1,--,0,0
13-06-14,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0
14-06-14,--,--,--,--,--,--,0,--,--,0,--,--,0,--,3.9,3.9
15-06-14,--,--,--,--,--,--,1,--,--,1,--,--,1.5,--,0,0
16-06-14,--,--,--,--,--,--,1,--,--,0,--,--,0,--,0,0
17-06-14,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0
18-06-14,--,--,--,--,--,--,0,--,--,0.5,--,--,--,--,0,0
19-06-14,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0
20-06-14,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0
21-06-14,--,--,--,--,--,--,0,--,--,0,--,--,--,--,5.5,5.5
22-06-14,--,--,--,--,--,--,0,--,--,0,--,--,--,--,2.9,2.9
23-06-14,--,--,--,--,--,--,0,--,--,0.5,--,--,--,--,0,0
24-06-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,0,0
25-06-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,0,0
26-06-14,--,0.5,--,--,--,1.5,0,--,--,0,--,--,--,--,0,0
27-06-14,--,8,--,--,--,0.5,0.5,--,--,0,--,--,--,--,0,0
28-06-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,0,0
29-06-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,0,0
30-06-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,0,0
1-07-14,--,1.5,--,--,--,0.5,0,--,--,0,--,--,--,--,0,0
2-07-14,--,0,--,--,--,1,0,--,--,0,--,--,--,--,0,0
3-07-14,--,0,--,--,--,0,0,--,--,1,--,--,--,--,0,0
4-07-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,4.2,4.2
5-07-14,--,0,--,--,--,0.5,1.5,--,--,0,--,--,--,--,0,0
6-07-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,0,0
7-07-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,0,0
8-07-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,2.4,2.4
9-07-14,--,0.5,--,--,--,7.5,24,--,--,11,--,--,--,--,0,0
10-07-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,3.4,3.4
11-07-14,--,0,--,--,--,2,2,--,--,1.5,--,--,--,--,0,0
12-07-14,--,0,--,--,--,0,0,--,--,0.5,--,--,--,--,0,0
13-07-14,--,2,--,--,--,3,2.5,--,--,4,--,--,--,--,5.2,5.2
14-07-14,--,6,--,--,--,3.5,2.5,--,--,5.5,--,--,--,--,1.4,1.4
15-07-14,--,7.5,--,--,--,0.5,0.5,--,--,0,--,--,--,--,22.2,22.2
16-07-14,--,2.5,--,--,--,2,10.5,--,--,7,--,--,--,--,0,0
17-07-14,--,0,--,--,--,0,0,--,--,0.5,--,--,--,--,1.5,1.5
18-07-14,--,0,--,--,--,4,9,--,--,0,--,--,--,--,0,0
19-07-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,0,0
20-07-14,--,0,--,--,--,0.5,1,--,--,2.5,--,--,--,--,1.9,1.9
21-07-14,--,0,--,--,--,1,1,--,--,1,--,--,--,--,1.5,1.5
22-07-14,--,0,--,--,--,0.5,0,--,--,0,--,--,--,--,0,0
23-07-14,--,0,--,--,--,0.5,0,--,--,0,--,--,--,--,0,0
24-07-14,--,1,--,--,--,0,0,--,--,0,--,--,--,--,4.3,4.3
25-07-14,--,0,--,--,--,0,2,--,--,0,--,--,--,--,0,0
26-07-14,--,0,--,--,--,0,0,--,--,0,--,--,--,--,0,0
27-07-14,--,9,--,--,--,2.5,6.5,--,--,5,--,--,--,--,6.9,6.9
28-07-14,--,0,--,--,--,0.5,1,--,--,0,--,--,--,--,0,0
29-07-14,--,0,--,--,--,0.5,0.5,--,--,0,--,--,--,--,5.5,5.5
30-07-14,--,0,--,--,--,0,0.5,--,--,0,--,--,5,--,0,0
31-07-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
1-08-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
2-08-14,--,0.5,--,--,--,0,0,--,--,0,--,--,11.5,--,0,0
3-08-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
4-08-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,1.5,1.5
5-08-14,--,2,--,--,--,1,0.5,--,--,1,--,--,0,--,0,0
6-08-14,--,0,--,--,--,0.5,0,--,--,0,--,--,0,--,0,0
7-08-14,--,0,--,--,--,0,0,--,--,0,--,--,1.5,--,0,0
8-08-14,--,0,--,--,--,1.5,0,--,--,0,--,--,2,--,7.9,7.9
9-08-14,--,0,--,--,--,4,2,--,--,0.5,--,--,8.5,--,7.5,7.5
10-08-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
11-08-14,--,1,--,--,--,0,0,--,--,0,--,--,0,--,5.5,5.5
12-08-14,--,4,--,--,--,13,10,--,--,0,--,--,17.5,--,0,0
13-08-14,--,0,--,--,--,0.5,0,--,--,0,--,--,0,--,0,0
14-08-14,--,0,--,--,--,1,0.5,--,--,0,--,--,0,--,6.1,6.1
15-08-14,--,6,--,--,--,4,5,--,--,2.5,--,--,17,--,12.1,12.1
16-08-14,--,7,--,--,--,5,0,--,--,3.5,--,--,41.5,--,14.5,14.5
17-08-14,--,7,--,--,--,17.5,45,--,--,26,--,--,31.5,--,7.5,7.5
18-08-14,--,0,--,--,--,0.5,1,--,--,0,--,--,0,--,29.4,29.4
19-08-14,--,6.5,--,--,--,18,14,--,--,3,--,--,25,--,4.2,4.2
20-08-14,--,0,--,--,--,17,3,--,--,0.5,--,--,6.5,--,2.5,2.5
21-08-14,--,1,--,--,--,1,3.5,--,--,1,--,--,1,--,23.9,23.9
22-08-14,--,0,--,--,--,28.5,17.5,--,--,7,--,--,21,--,36.2,36.2
23-08-14,--,1.5,--,--,--,0,0,--,--,8,--,--,28.5,--,12.6,12.6
24-08-14,--,1.5,--,--,--,11,0,--,--,7,--,--,12.5,--,38.9,38.9
25-08-14,--,2,--,--,--,8.5,19,--,--,10,--,--,20,--,2.7,2.7
26-08-14,--,4,--,--,--,0.5,0,--,--,0.5,--,--,0,--,9.3,9.3
27-08-14,--,--,--,--,--,7.5,3,--,--,1,--,--,--,--,10.2,10.2
28-08-14,--,--,--,--,--,10,28.5,--,--,45,--,--,--,--,61.5,61.5
29-08-14,--,--,--,--,--,2.5,2.5,--,--,21,--,--,--,--,0,0
30-08-14,--,--,--,--,--,0.5,0,--,--,0,--,--,--,--,4.5,4.5
31-08-14,--,--,--,--,--,13,14.5,--,--,0.5,--,--,--,--,2.6,2.6
1-09-14,--,2,--,--,--,10,48.5,--,--,4.5,--,--,0,--,6.6,6.6
2-09-14,--,0,--,--,--,14,28.5,--,--,7,--,--,18.5,--,40.8,40.8
3-09-14,--,5.5,--,--,--,4.5,1.5,--,--,3,--,--,1.5,--,0,0
4-09-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
5-09-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,5.5,5.5
6-09-14,--,0,--,--,--,5,0,--,--,0,--,--,0,--,4.2,4.2
7-09-14,--,5.5,--,--,--,25,10,--,--,10,--,--,19.5,--,3.5,3.5
8-09-14,--,9.5,--,--,--,16.5,9.5,--,--,26.5,--,--,0.5,--,34.4,34.4
9-09-14,--,0,--,--,--,0,2.5,--,--,0.5,--,--,28,--,0,0
10-09-14,--,0,--,--,--,0,16.5,--,--,8.5,--,--,1,--,3.9,3.9
11-09-14,--,1,--,--,--,6.5,24.5,--,--,12.5,--,--,0,--,2.7,2.7
12-09-14,--,11.5,--,--,--,4.5,56.5,--,--,4.5,--,--,17.5,--,7.2,7.2
13-09-14,--,0,--,--,--,1,4.5,--,--,0,--,--,0.5,--,2.1,2.1
14-09-14,--,18,--,--,--,21,0,--,--,0.5,--,--,0.5,--,2.6,2.6
15-09-14,--,1.5,--,--,--,2,6,--,--,6,--,--,1.5,--,21.6,21.6
16-09-14,--,14.5,--,--,--,6,15,--,--,8,--,--,6.5,--,0,0
17-09-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
18-09-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
19-09-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
20-09-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
21-09-14,--,0,--,--,--,6,0,--,--,--,--,--,0,--,0,0
22-09-14,--,0,--,--,--,0,0,--,--,--,--,--,0,--,0,0
23-09-14,--,0,--,--,--,0,0,--,--,--,--,--,0,--,1.9,1.9
24-09-14,--,1,--,--,--,0,0,--,--,--,--,--,6.5,--,20.6,20.6
25-09-14,--,9,--,--,--,14.5,57.5,--,--,--,--,--,39,--,2.5,2.5
26-09-14,--,4,--,--,--,15,9,--,--,--,--,--,40,--,0,0
27-09-14,--,1,--,--,--,1,2,--,--,--,--,--,6,--,4.3,4.3
28-09-14,--,6,--,--,--,6,16,--,--,--,--,--,11.5,--,0,0
29-09-14,--,25.5,--,--,--,1.5,0.5,--,--,--,--,--,0,--,20,20
30-09-14,--,0.5,--,--,--,25,52.5,--,--,--,--,--,11.5,--,1,1
1-10-14,--,0,--,--,--,0.5,26.5,--,--,0,--,--,14.5,--,21.6,21.6
2-10-14,--,1.5,--,--,--,5.5,16,--,--,2.5,--,--,3,--,0,0
3-10-14,--,0,--,--,--,0,0,--,--,6,--,--,0,--,0,0
4-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
5-10-14,--,0,--,--,--,0,0.5,--,--,0,--,--,0,--,0,0
6-10-14,--,12,--,--,--,23.5,18.5,--,--,16.5,--,--,9.5,--,27.8,27.8
7-10-14,--,7.5,--,--,--,5,0.5,--,--,2.5,--,--,6.5,--,3,3
8-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,14.5,14.5
9-10-14,--,13,--,--,--,8,15,--,--,13.5,--,--,20,--,10.5,10.5
10-10-14,--,1.5,--,--,--,19.5,18,--,--,40,--,--,8,--,4.5,4.5
11-10-14,--,1.5,--,--,--,7.5,9,--,--,17,--,--,23.5,--,1.5,1.5
12-10-14,--,3.5,--,--,--,20.5,39,--,--,3.5,--,--,47.5,--,0,0
13-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
14-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
15-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
16-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
17-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
18-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
19-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
20-10-14,--,0,--,--,--,0,0.5,--,--,2,--,--,1,--,29.4,29.4
21-10-14,--,26,--,--,--,34.5,21,--,--,19,--,--,18.5,--,0,0
22-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,6.2,6.2
23-10-14,--,7,--,--,--,1.5,15.5,--,--,0.5,--,--,0,--,0,0
24-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,6.4,6.4
25-10-14,--,0,--,--,--,5,13.5,--,--,14.5,--,--,2,--,0,0
26-10-14,--,0,--,--,--,1.5,0.5,--,--,11.5,--,--,8.5,--,13.6,13.6
27-10-14,--,0,--,--,--,15.5,3,--,--,0.5,--,--,11.5,--,0,0
28-10-14,--,4.5,--,--,--,1,0,--,--,0,--,--,0.5,--,0,0
29-10-14,--,0,--,--,--,0,0,--,--,5,--,--,0,--,28.4,28.4
30-10-14,--,27.5,--,--,--,29.5,58.5,--,--,37,--,--,37.5,--,5.5,5.5
31-10-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
1-11-14,--,0,--,--,--,1,0,--,--,0,--,--,0,--,32.6,32.6
2-11-14,--,8.5,--,--,--,36.5,54,--,--,39,--,--,13.5,--,0,0
3-11-14,--,1.5,--,--,--,7.5,0.5,--,--,39,--,--,0,--,0,0
4-11-14,--,0,--,--,--,0,0,--,--,17.5,--,--,0,--,33.3,33.3
5-11-14,--,18.5,--,--,--,13.5,14,--,--,23.5,--,--,26,--,6.6,6.6
6-11-14,--,1,--,--,--,0,4,--,--,9.5,--,--,4,--,14.5,14.5
7-11-14,--,0.5,--,--,--,1.5,8.5,--,--,7.5,--,--,0,--,0,0
8-11-14,--,1,--,--,--,0,0.5,--,--,0,--,--,0,--,2.2,2.2
9-11-14,--,15.5,--,--,--,0,0,--,--,0,--,--,0,--,54.5,54.5
10-11-14,--,57,--,--,--,30.5,35.5,--,--,24.5,--,--,30.5,--,0,0
11-11-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
12-11-14,--,0,--,--,--,0,0,--,--,18.5,--,--,6,--,0,0
13-11-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
14-11-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
15-11-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
16-11-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
17-11-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
18-11-14,--,0,--,--,--,0,0,--,--,0,--,--,0,--,0,0
